시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설년도,전화번호,데이터기준일자,제공기관코드,제공기관명,
선우시장,5일장,경상북도 구미시 선산읍 완전리 253,경상북도 구미시 선산읍 완전리253,5일,36.2396794,128.3012147,79,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업 등,온누리상품권,http://sunsansijaong7.modoo.at/,Y,Y,2008,,2019-04-04,B553077,소상공인시장진흥공단,
부여중앙시장,상설장,충청남도 부여군 구아리164-1,충청남도 부여군 부여읍 구아리 164-1번지,상설장,36.2439931,126.8583013,218,농산물+수산물+가공식품+의류및신발+근린생활서비스 등,온누리상품권,-,Y,Y,2010,041-832-0113,2019-04-04,B553077,소상공인시장진흥공단,
금성시장,5일장,경상북도 의성군 금성면 탑리1길 39,경상북도 의성군 금성면 산운리 644-2,5일,36.2529153,128.6845518,200,수산물+음식점업+기타소매업 등,-,-,Y,Y,2007,,2019-04-04,B553077,소상공인시장진흥공단,
도화전통시장,5일장,경상북도 청송군 현동면 도평2길 19,경상북도 청송군 현동면 도평리839-3,5일,36.2714194,129.0261212,40,농산물+축산물+가공식품+의류및신발+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,2000,,2019-04-04,B553077,소상공인시장진흥공단,
남정시장,5일장,경상북도 영덕군 남정면 장사리 356,경상북도 영덕군 남정면 장사리365,5일,36.2847608,129.3734058,42,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,-,-,Y,Y,,,2019-04-04,B553077,소상공인시장진흥공단,
천지공설시장,상설장,경상북도 안동시 길안면 천지길 43,경상북도 안동시 길안면 천지리 746-13,상시,36.2847608,129.3734068,81,농산물축산물기타소매업,온누리상품권,-,N,Y,,,2019-04-04,B553077,소상공인시장진흥공단,
부여5일시장(부여시장),5일장,충청남도 부여군 부여읍 성왕로 173-12,충청남도 부여군 부여읍 구아리 420번지,5일,36.2863346,126.9387572,80,농산물+축산물+수산물+가공식품+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,Y,1996,063-584-3070,2019-04-04,B553077,소상공인시장진흥공단,
회기시장,상설장,서울특별시 동대문구 회기로25길 11,서울특별시 동대문구 회기동 348-2,상설장,36.2901089,129.0170893,89,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,1997,,2019-04-04,B553077,소상공인시장진흥공단,
옥천공설시장,5일장,충청북도 옥천군 옥천읍 상금로 5길 5-68,충청북도 옥천군 옥천읍 금구리 5-68,5일,36.2961187,127.5770385,49,농산물+축산물+수산물+가공식품+가정용품+기타소매업 등,온누리상품권,-,Y,Y,2006,055-632-4848,2019-04-04,B553077,소상공인시장진흥공단,
봉양시장,5일장,경상북도 의성군 봉양면 도리원 6길 4,경상북도 의성군 봉양면 화전리 95-4,5일,36.2994911,128.5812115,234,농산물+수산물+가공식품+가정용품+음식점업+근린생활서비스 등,온누리상품권,-,Y,N,2009,,2019-04-04,B553077,소상공인시장진흥공단,
오류전통시장,상설장,대전광역시 중구 오류동88길 72,대전광역시 중구 오류동 164-12번지,상설장,36.3009546,127.4139506,94,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,1985,042-526-2432,2019-04-04,B553077,소상공인시장진흥공단,
옥천상가,상설장,충청북도 옥천군 옥천읍 삼금로 45,충청북도 옥천군 옥천읍 금구리5-7번지,상설장,36.3024223,127.5682082,22,가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,1988,,2019-04-04,B553077,소상공인시장진흥공단,
산수시장,상설장,대전광역시 중구 산성동 285-1,대전광역시 중구 산성동 282-5번지,상설장,36.3065612,127.3871512,113,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+근린생활서비스 등,온누리상품권,-,Y,Y,2014,,2019-04-04,B553077,소상공인시장진흥공단,
부사전통시장,상설장,대전광역시 중구 부사동 148-6,대전광역시 중구 부사동 148-6번지,상설장,36.3141414,127.4353781,22,농산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업 등,온누리상품권,-,Y,Y,1990,,2019-04-04,B553077,소상공인시장진흥공단,
도원시장,상설장,대전광역시 서구 도마2길 39,대전광역시 서구 도마 133-4번지,상설장,36.3147016,127.3814108,27,농산물+수산물+가공식품+의류및신발+가정용품+기타소매업 등,온누리상품권,www.doma-market.co.kr,Y,Y,2007,,2019-04-04,B553077,소상공인시장진흥공단,
유천전통시장,상설장,대전광역시 중구 문화로 105번길 113,대전광역시 중구 유천동 303-10번지,상설장,36.3171664,127.3954985,169,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+ 등,온누리상품권,-,Y,N,1980,042-330-1670,2019-04-04,B553077,소상공인시장진흥공단,
사상시장,상설장,부산광역시 사상구 사상로 250번길 41,부산광역시 사상구 괘법동 253-47,상설장,36.3185329,127.4353353,204,농산물축산물가공식품의류및신발음식점업기타소매업근린생활서비스,온누리상품권,미보유,N,N,2016,051-315-9002,2019-04-04,B553077,소상공인시장진흥공단,
대전상가시장,상설장,대전광역시 동구 충무로 185,대전광역시 동구 인동 52-1번지,상설장,36.3217834,127.4366149,120,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업 등,온누리상품권,-,Y,N,1973,042-284-6562,2019-04-04,B553077,소상공인시장진흥공단,
인동시장,상설장,대전광역시 동구 대전천동로 450(인동),대전광역시 동구 인동 53-1,상설장,36.3223226,127.4362488,85,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,Y,2012,,2019-04-04,B553077,소상공인시장진흥공단,
중앙상가,상설장,대전광역시 동구 원동 42-1,대전광역시 동구 원동 42-1,상설장,36.3267279,127.4339713,14,농산물+축산물+수산물+의류및신발+가정용품+음식점업+기타소매업 등,온누리상품권,-,Y,N,2009,054-231-8788,2019-04-04,B553077,소상공인시장진흥공단,
태평전통시장,상설장,대전광역시 중구 태평1동(수림로 55번길 56),대전광역시 중구 태평동 333-8번지,상설장,36.3267626,127.3986433,48,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업 등,온누리상품권,www.taepyung-market.kr,Y,Y,1994,,2019-04-04,B553077,소상공인시장진흥공단,
용운시장,상설장,대전광역시 동구 용운로 164번길 9,대전광역시 동구 용운동 351-1,상설장,36.3274635,127.4605319,76,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업 등,온누리상품권,-,Y,Y,2007,,2019-04-04,B553077,소상공인시장진흥공단,
중평시장,상설장,대전광역시 동구 원동 65-1(동구 중교로 119),대전광역시 동구 원동 65-1번지,상설장,36.3286616,127.4321657,21,농산물+음식점업+기타소매업 등,온누리상품권,-,Y,N,2011,,2019-04-04,B553077,소상공인시장진흥공단,
자유도매시장,상설장,대전광역시 동구 중앙로 200번길 40,대전광역시 동구 원동 64-1,상설장,36.3291972,127.4320616,11,농산물+가공식품 등,온누리상품권,-,Y,Y,1990,042-226-0706,2019-04-04,B553077,소상공인시장진흥공단,
대전도매시장,상설장,대전광역시 동구 대전로 785번길 10번지,대전광역시 동구 중동 76번지,상설장,36.3299305,127.4327358,67,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,2016,042-257-2410,2019-04-04,B553077,소상공인시장진흥공단,
중앙상가시장,상설장,대전광역시 동구 대전로 797번길 37,대전광역시 동구 중동 28,상설장,36.3299312,127.4309487,42,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,http://www.대전중앙시장.kr/,Y,N,2011,,2019-04-04,B553077,소상공인시장진흥공단,
중앙로상점가,상설장,대전광역시 동구 중앙로 200번지,대전광역시 동구 원동 38-1,상설장,36.3316227,127.4635107,49,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,2007,,2019-04-04,B553077,소상공인시장진흥공단,
신중앙시장,상설장,대전광역시 동구 월동 40-1,대전광역시 동구 원동 40-1,상설장,36.3316227,127.4635107,31,축산물+수산물+가공식품+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,1962,02-2232-6559,2019-04-04,B553077,소상공인시장진흥공단,
가은아자개시장,상설장,대전광역시 동구 매봉로 18,대전광역시 동구 가양동 434,상설장,36.3462203,127.4432013,120,농산물+축산물+수산물+가공식품+음식점업+근린생활서비스 등,온누리상품권,-,Y,Y,2005,054-571-9811,2019-04-04,B553077,소상공인시장진흥공단,
의성공설재래시장,5일장,경상북도 의성군 의성읍 전통시장 2길 11-9,경상북도 의성군 의성읍 도동리 966,5일,36.3463092,128.6993495,177,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,Y,2008,054-862-4404,2019-04-04,B553077,소상공인시장진흥공단,
부남시장,5일장,경상북도 청송군 부남면 대전로 146-5,경상북도 청송군 부남면 대전광역시리64,5일,36.3470127,129.0648415,124,농산물+수산물+가공식품+가정용품+음식점업+기타소매업 등,온누리상품권,-,Y,N,2000,,2019-04-04,B553077,소상공인시장진흥공단,
현대시장(현대상가시장),5일장,충청남도 보령시 대흥로 16,충청남도 보령시 대천동 618-69번지,5일,36.3489484,126.5967532,30,수산물 등,온누리상품권,-,Y,N,2009,,2019-04-04,B553077,소상공인시장진흥공단,
동부시장,상설장,충청남도 보령시 대천동 618-64,충청남도 보령시 대천동 618-64번지,상설장,36.3493649,126.5969239,62,수산물+음식점업 등,온누리상품권,-,Y,Y,2002,,2019-04-04,B553077,소상공인시장진흥공단,
신도시장,상설장,대전광역시 동구 흥룡로 37번길 12,대전광역시 동구 가양동 38-5,상설장,36.3494746,127.4472558,30,농산물+수산물+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,Y,1980,042-622-7078,2019-04-04,B553077,소상공인시장진흥공단,
보령한내시장,5일장,충청남도 보령시 상설시장길 8,충청남도 보령시 대천동 197-1번지 일대,5일,36.3497104,126.5956477,108,농산물+가공식품+의류및신발+가정용품+음식점업+기타소매업 등,온누리상품권,-,Y,N,1950,041-936-0474,2019-04-04,B553077,소상공인시장진흥공단,
의성염매시장,상설장,경상북도 의성군 의성읍 염매시장길 11,경상북도 의성군 의성읍 후죽리 628-10,상설장,36.3504009,128.6962666,74,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업 등,온누리상품권,-,Y,Y,2009,054-832-1289,2019-04-04,B553077,소상공인시장진흥공단,
중리시장,상설장,대전광역시 대덕구 중리 북로 31번길 26,대전광역시 대덕구 중리동 370번지 일원,상설장,36.3615095,127.4268907,49,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업 등,온누리상품권,http://www.jungni-market.kr/,Y,N,2008,042-623-1040,2019-04-04,B553077,소상공인시장진흥공단,
송촌시장,상설장,대전광역시 대덕구 송촌동 476,대전광역시 대덕구 송촌동 476번지 일원,상설장,36.3646264,127.4399055,9,농산물+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,2002,,2019-04-04,B553077,소상공인시장진흥공단,
법동시장,상설장,대전광역시 대덕구 법동 199,대전광역시 대덕구 법동 199번지 일원,상설장,36.3670754,127.4317531,125,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,2005,042-627-2123,2019-04-04,B553077,소상공인시장진흥공단,
안계공설시장,5일장,경상북도 의성군 안계면 안계시장길 14-11,경상북도 의성군 안계면 용기리 467-1,5일,36.3844185,128.4383584,184,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,Y,2006,,2019-04-04,B553077,소상공인시장진흥공단,
영덕시장,5일장,경상북도 영덕군 영덕읍 남석리 26-50,경상북도 영덕군 영덕읍 남석리 23-1,5일,36.4068084,129.3694973,47,농산물+축산물+수산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,http://yeongdeoksijang.co.kr,Y,Y,2007,054-734-0082,2019-04-04,B553077,소상공인시장진흥공단,
정산시장,5일장,충청남도 청양군 정산면 정현길 54,충청남도 청양군 정산면 서정리 163번지,5일,36.4113412,126.9477629,20,축산물+가정용품+음식점업+기타소매업 등,온누리상품권,-,Y,Y,2006,041-942-2272,2019-04-04,B553077,소상공인시장진흥공단,
신탄진시장,5일장,대전광역시 대덕구 석봉로 37번길 46-16,대전광역시 대덕구 석봉동 417번지 일원,5일,36.4133132,127.4363784,420,축산물+가공식품+의류및신발+가정용품+음식점업+기타소매업+근린생활서비스 등,온누리상품권,-,Y,N,2005,042-932-7367,2019-04-04,B553077,소상공인시장진흥공단,
